X_NAD,Y_NAD,Z_NAD
540870.4766,6452211.172,452.027344
540585.2031,6451750.594,452
540870.416,6451752.086,452
521041.2732,6449001.82,476.420013
521041.2732,6449460.793,476.420013
520757.9332,6449001.82,476.420013
532658.1465,6428807.139,486.676056
532941.5215,6428807.207,490.492706
532941.4414,6429265.908,481.365051
514226.5327,6467448.824,446.982697
514232.2578,6467922.453,446.798584
513935.5415,6467447.348,449.09317
526991.4111,6446248.008,472.739441
526708.0713,6446248.008,453.332092
526708.0713,6445789.039,465.674835
518774.5541,6455886.367,437.236023
518491.2142,6455427.398,478.993896
518774.5541,6455427.398,451.612701
541733.7402,6441665.307,473.665833
542023.5313,6441670.533,479.915253
542023.4531,6442129.439,479.543213
520474.5934,6466901.633,433.523376
520191.2535,6466442.664,455.587097
520474.5934,6466442.664,443.338379
528974.791,6456804.305,451.72287
528691.4502,6456345.336,460.856232
546536.5938,6455423.148,488.606628
546536.6445,6454964.215,482.498169
546825.2031,6455427.398,481.580261
540300.1816,6456337.566,452.533081
540300.3887,6455879.34,453.397827
540584.6445,6456338.563,455.014465
518208.3445,6433856.199,542.210449
518208.3038,6434315.139,529.704895
531524.8496,6437986.555,451.51001
531808.1895,6438445.525,460.27417
537472.3398,6457257.574,453.280029
537472.7695,6456799.895,454.128418
537755.0039,6457256.961,452.357391
512436.1323,6444786.109,480.16687
512723.6333,6445248.453,482.910217
512436.1523,6445245.098,483.982117
537470.8711,6459088.77,455.3526
537471.1465,6458630.719,454.485474
537753.4199,6459087.707,455.122894
546536.5625,6455882.098,489.399811
546825.2031,6456345.336,487.884155
546536.5371,6456341.043,488.913971
534924.9277,6457263.273,463.014587
534641.5879,6457263.273,474.350159
534641.5879,6456804.305,477.430298
528408.1104,6446706.977,467.885437
528691.4502,6447165.945,470.172058
528408.1104,6447165.945,472.386414
521323.699,6422378.611,518.881714
521040.3054,6422378.319,518.588684
521039.2758,6421916.038,513.341492
513009.2046,6416714.48,530.905273
513012.1704,6416247.949,511.69397
525858.0508,6443494.188,485.384521
525574.7109,6443494.188,482.666565
525574.7109,6443035.219,493.405823
519341.2339,6444412.133,512.84729
519341.2339,6443953.16,513.871765
519624.5737,6444412.133,521.757996
512236.5586,6470143.574,440.486084
511951.415,6469693.836,432.888794
535209.7725,6465070.582,475.573975
535496.1543,6465539.352,473.762421
535210.0254,6465530.375,472.155853
538039.207,6434312.738,485.96756
538039.2461,6434771.809,484.288544
537756.6953,6434313.408,474.522583
515958.9983,6468821.055,449.881653
516242.8958,6469272.613,446.819244
515961.0129,6469285.844,449.210602
532374.8701,6433855.828,457.171722
532091.5273,6433396.859,463.061798
532374.8652,6433396.85,459.559479
528109.8574,6470984.039,438.740265
528393.1973,6470984.039,432.30423
528408.1104,6471491.324,425.210815
543192.9844,6437569.154,461.091156
543487.7129,6438037.336,459.304901
543193.3301,6438028.391,459.124298
522454.2302,6420533.704,517.867676
522738.8652,6420537.855,512.981873
517641.3826,6449001.977,507.943542
517641.3428,6449460.918,501.692261
517358.1599,6449002.078,503.129974
528408.1104,6468278.539,431.291565
528408.1104,6467819.57,426.121521
528691.4502,6468278.539,428.592285
540301.7012,6437522.27,476.366638
540586.2637,6437982.213,463.173889
538323.8145,6422385.819,475.359467
538041.4453,6422386.595,475.325592
538039.9688,6421922.886,476.345215
545231.791,6426145.01,475.365234
544948.75,6426145.639,473.980896
544949.0527,6425687.72,474.986084
538603.4531,6455881.531,451.999969
538885.4844,6456338.773,454.100891
538603.1426,6456339.496,452.550598
522457.9727,6423299.535,513.389709
522741.3125,6423299.535,504.709412
522741.3125,6423758.504,518.274414
543193.8477,6449961.934,454.889984
543193.832,6449502.945,454.58606
543488.5391,6449971.129,452.530182
544659.1758,6455509.094,489.508545
544946.4805,6455512.289,494.818359
538603.7031,6455423.355,452
538321.3965,6455424.152,451.999969
513598.2627,6460869.695,448.621918
513598.0957,6460410.121,446.685059
513892.4009,6460878.227,443.908447
518207.8743,6446248.008,540.934082
518207.8743,6445789.039,538.671204
518491.2142,6446248.008,535.292053
524724.6914,6443494.188,490.048462
525008.0313,6443494.188,488.681641
525008.0313,6443953.16,503.414185
528124.7705,6446248.008,470.801788
527841.4307,6446248.008,473.795471
527841.4307,6445789.039,469.121735
531498.8184,6418625.717,515.275635
531215.5557,6418625.925,503.195496
531209.9219,6418148.704,495.872131
537474.1035,6435232.063,467.293335
537474.0879,6434773.037,466.473633
537756.7461,6435231.502,469.131836
513318.8179,6464586.945,433.493347
513027.5996,6464582.891,433.106293
513023.8975,6464111.086,433.191437
528124.7705,6429725.105,476.716949
527841.4307,6429725.105,472.444733
527841.4307,6429266.137,465.739899
523307.9922,6439363.465,490.036621
523024.6523,6438904.496,488.128601
523307.9922,6438904.496,487.680817
537474.0762,6441198.605,454.066833
537756.6777,6441656.975,453.220947
537474.082,6441657.576,453.1745
510847.0957,6415950.176,559.620117
510846.5156,6416410.612,543.826538
510557.6973,6415956.024,565.461792
530391.4902,6465524.719,471.902985
530674.8301,6465524.719,459.989868
530674.8301,6465983.691,479.837097
520191.2535,6445330.07,504.695984
520474.5934,6445330.07,499.468872
520474.5934,6445789.039,510.605072
531787.4912,6419101.993,523.881348
532075.7568,6419576.939,512.813416
531792.4199,6419576.928,515.612305
521324.613,6467360.602,430.440002
521607.9529,6467360.602,430.440002
521607.9529,6467819.57,435.748779
540585.1973,6447160.609,452
540870.4883,6447162.191,452.000031
540870.4805,6447621.152,452
522174.6328,6463688.844,422.390015
522174.6328,6464147.813,422.390015
521891.2927,6463688.844,437.381409
534075.3711,6428349.191,493.1651
534358.624,6428807.623,482.043091
534075.1826,6428807.551,479.263062
521607.6788,6422839.684,507.014954
521607.1932,6422379.16,512.860535
542898.4063,6436183.158,485.338165
543192.3262,6436191.723,481.538574
522457.9727,6460935.031,461.114441
522741.3125,6460935.031,466.760925
522741.3125,6461394,467.410645
546294.4395,6460045.871,501.43219
546041.2129,6460070.059,503.728882
546041.1641,6459611.18,504.549316
540870.5313,6444408.445,465.898865
540870.6094,6443949.539,468.068207
541156.8008,6444410.816,465.011292
533224.915,6428807.293,478.616394
515955.1584,6468349.648,450.891876
515950.5173,6467875.211,454.642334
516236.2217,6468332.547,448.467834
543783.1953,6452275.219,465.984985
543488.5059,6451807.043,462.867096
543783.3027,6451816.313,464.330383
514483.6948,6437953.557,512.444946
514776.4932,6437961.219,519.274841
514776.7319,6438420.377,524.164001
511088.2227,6416830.453,534.40033
510846.1455,6416871.089,534.156616
533506.8311,6421459.062,485.061768
533508.7578,6421924.266,499.616455
533223.3301,6421458.683,480.68335
546294.5508,6455456.617,486.924652
546041.2656,6455480.977,490.097748
546041.3691,6455022.086,492.117188
521324.613,6453591.516,466.59967
521041.2732,6453591.516,472.765289
521041.2732,6453132.547,474.935486
517359.3323,6439823.635,513.551819
517076.1533,6439823.766,512.488647
515672.6265,6468364.258,453.333984
515388.4912,6468375.945,451.665802
515383.8618,6467902.766,456.58252
514191.5518,6426473.518,542.528076
513897.0454,6426005.731,516.032043
514191.5391,6426015.043,523.227295
514185.0864,6420950.183,521.900635
513889.8223,6420477.145,520.894287
514183.4023,6420483.893,519.405273
519907.9136,6430643.047,497.601685
519907.9136,6431102.016,490.480011
519624.5737,6430643.047,490.480042
517074.1147,6452214.281,465.252167
516789.9768,6451754.664,460.962921
517074.127,6451755.32,467.999756
522174.6328,6460935.031,450.575806
522174.6328,6460476.059,432.002106
540585.3125,6453586.793,452.651733
540300.9121,6453585.969,452.223053
540300.9316,6453126.988,456.537781
520191.2535,6426971.289,507.675079
520474.5934,6426971.289,518.199219
520474.5934,6427430.26,496.470032
527274.751,6459558.117,463.676605
527558.0908,6460017.086,465.50647
527274.751,6460017.086,460.865234
541776.2695,6467516.867,475.464325
542062.5234,6467518.25,472.881409
542064.6934,6467987.902,474.734009
511875.2231,6443413.863,482.607758
511875.1294,6443872.762,475.364624
511604.209,6443423.848,484.704651
537191.3809,6428806.834,483.981812
537474.127,6428806.344,494.066956
534075.6182,6427891.025,492.894226
534075.9336,6427433.076,489.950806
534359.0752,6427891.141,502.804504
519907.9136,6426971.289,505.751404
519907.9136,6427430.26,500.74826
519624.5737,6426971.289,508.54657
534925.4844,6439822.875,452.345459
535208.9434,6439822.971,452.345367
535208.9346,6440281.934,452.845123
526095.75,6415349.194,478.72113
525813.875,6414894.971,492.667938
526096.7734,6414893.54,481.637085
521021.4777,6419104.949,505.315979
520732.5112,6418627.702,500.825073
521016.6909,6418630.514,503.312256
525530.916,6414896.203,502.136414
525535.4795,6414452.019,503.571564
541732.1523,6434320.467,480.466034
542021.8887,6434325.641,475.528717
542021.9395,6434784.729,463.151398
534925.5244,6428807.758,476.032898
534642.0713,6428807.689,482.098419
534642.2764,6428349.371,503.789246
546536.4805,6457258.93,483.16687
546536.5059,6456799.984,485.612976
546825.2031,6457263.273,484.024811
537479.9375,6463247.656,475.586304
537194.4492,6462781.148,477.070312
537477.3965,6462780.672,477.463989
524441.3516,6435691.709,479.055176
524158.0117,6435232.738,483.714539
524441.3516,6435232.738,477.287659
522741.3125,6459099.148,470.143738
522741.3125,6458640.18,433.354431
523024.6523,6459099.148,450.033813
540870.5605,6453588.301,453.170166
540870.5234,6454047.227,455.984344
510845.8789,6417791.825,561.676392
510845.8564,6418251.931,560.316956
510557.6973,6417791.902,557.644287
526991.4111,6460017.086,444.328796
527274.751,6460476.059,442.855804
545231.9258,6423390.173,473.202576
545509.2598,6423384.237,471.715057
545509.7324,6423844.99,481.887909
541732.5527,6430648.117,478.287231
542022.502,6430653.463,479.352203
542022.4277,6431112.42,471.996979
539454.7676,6423305.562,476.385376
539172.293,6423306.246,482.34314
539171.7031,6422845.463,486.652222
528408.1104,6422840.565,476.790405
528124.7705,6422381.596,472.228455
528408.1104,6422381.596,472.642853
533178.6455,6416724.103,495.264191
533462.1045,6416724.314,489.198608
538888.3691,6422384.12,482.586884
539170.6836,6422383.308,485.76712
542605.2793,6436175.234,488.935211
542605.5098,6436634.393,474.612244
545232.5352,6424310.79,486.752655
545509.8906,6424304.922,488.055237
529541.4707,6437068.617,458.467804
529541.4707,6436609.648,454.885803
529824.8105,6437068.617,457.721405
532658.209,6440740.371,451.51001
532374.8691,6440740.371,451.51001
532374.8691,6440281.402,451.51001
534025.8154,6414878.344,493.679779
534031.8945,6414439.133,489.701599
534309.1787,6414878.229,492.892334
521324.613,6452673.578,488.840729
521607.9529,6452673.578,480.274445
521607.9529,6453132.547,480.269897
531808.749,6426514.34,492.093109
532091.9756,6426972.961,490.352295
531808.5098,6426972.527,488.939087
525858.0508,6468278.539,438.552185
525574.7109,6468278.539,434.428497
525574.7109,6467819.57,429.322144
526708.0713,6459558.117,457.452209
526424.731,6459099.148,452.763428
526708.0713,6459099.148,448.662537
531808.1826,6432019.941,467.055756
532091.5186,6432478.9,458.846191
531808.1895,6432478.922,451.51001
510846.3057,6439367.732,515.142151
511088.3682,6439793.268,516.076721
510846.3027,6439826.699,512.686584
517076.4136,6470581.84,439.056152
516802.1831,6470155.254,450.996735
517083.2881,6470145.105,446.003967
539172.5293,6423765.896,484.973206
538889.957,6423307.038,488.838318
512435.8506,6452129.57,473.848938
512722.9536,6452591.613,468.910919
536911.7461,6425145.913,484.450195
536911.2695,6425603.362,484.324707
536628.7109,6425146.175,484.890747
530622.0352,6415326.122,489.165253
530905.3096,6415784.916,493.930969
530621.8994,6415784.657,497.430389
531809.0498,6426056.355,499.710632
531809.4004,6425598.526,501.058228
532092.6016,6426057.066,494.065369
544931.623,6419660.237,484.773193
544935.5137,6420131.527,479.473145
544644.2637,6419655.813,482.825684
538039.1621,6441656.281,453.285553
538039.1602,6442115.25,452.160034
540587.4355,6426055.197,489.423065
540872.6621,6426056.768,491.230957
540872.209,6426514.111,492.127197
541446.6719,6422852.541,480.500397
541158.377,6422387.145,487.643372
541445.7031,6422390.427,485.395203
540303.0352,6426054.287,488.623505
540303.5098,6425596.965,485.566101
539737.4883,6423305.083,480.020325
539737.7383,6423764.752,488.074829
521609.6046,6470119.766,436.020386
521611.5704,6469667.164,447.603241
521892.9452,6470119.77,434.061981
514482.5869,6447132.035,489.370697
514775.3604,6447139.676,486.778076
514775.1572,6447598.48,479.006653
534608.7588,6414013.047,486.572693
534598.5918,6414438.901,489.043945
534325.4063,6414013.097,485.529205
534924.9277,6459099.148,485.347229
534641.5879,6459099.148,482.160706
534641.5879,6458640.18,482.400482
534622.418,6419105.557,482.174011
534333.6826,6418629.401,487.325195
534617.166,6418629.556,485.691772
535159.2314,6414877.975,496.078735
535165.2852,6414438.831,491.673767
535442.5088,6414877.807,498.388519
514189.8467,6423261.534,523.680298
514190.2808,6423721.153,517.377747
513895.458,6423252.35,525.952515
517925.7683,6433397.824,559.243896
517643.1755,6433398.404,562.730957
517643.2793,6432939.508,563.754211
514483.4404,6445296.855,488.363495
514776.1426,6445763.406,508.757202
510846.4336,6424221.985,515.744507
510846.46,6423763.085,512.438843
523874.6719,6424217.474,506.488403
523874.6719,6423758.504,495.945557
524158.0117,6424217.474,497.440277
530108.1504,6461394,481.274109
530391.4902,6461852.969,486.661011
530108.1504,6461852.969,468.050201
534637.5859,6470560.426,429.278442
534643.417,6470120.352,429.925629
539782.6699,6467039.828,482.759644
539494.084,6466563.898,483.467346
539777.2188,6466563.93,480.786011
510846.3135,6437990.83,546.97229
510846.3184,6438449.803,533.154663
510557.6973,6437986.555,547.183533
533508.2969,6437986.611,455.592499
533224.9043,6437986.568,455.593323
513014.0186,6461778.332,439.143646
513015.1772,6462241.684,433.045929
512724.2026,6461774.148,435.641541
533794.2793,6413210.792,482.442017
534077.6338,6413210.793,480.898926
534057.0469,6413602.905,482.483215
545229.5762,6455512.074,499.852173
544946.6094,6455053.43,490.040405
533794.6494,6469206.465,440.34906
534078.0068,6469206.523,445.382568
531524.8496,6440740.371,451.51001
531808.1895,6440740.371,451.51001
531808.1895,6441199.342,451.51001
518776.6063,6424680.008,518.125916
518494.6329,6424223.217,523.932068
518777.2433,6424222.104,525.058228
538048.9883,6463716.051,477.424622
538045.6445,6463246.645,477.640808
538331.752,6463715.461,477.345032
544370.3086,6426594.369,474.54895
544660.582,6427057.855,479.692871
544369.8848,6427051.879,478.286743
518492.0602,6426054.634,507.317749
518774.5541,6426053.352,505.553375
545231.166,6427060.795,485.578369
545508.832,6427055.941,488.400238
545508.5469,6427513.943,485.742828
517074.2456,6457263.074,454.764893
517074.2449,6456804.105,458.0625
517357.8464,6457263.273,449.081299
515357.5405,6447152.23,482.283142
515357.249,6447610.961,480.963531
515067.0908,6447146.473,484.514648
546294.6016,6461881.617,492.663361
546536.582,6461848.383,493.156982
546536.6387,6462307.398,492.660187
523874.6719,6444412.133,485.107452
523874.6719,6443953.16,486.965179
524158.0117,6444412.133,490.161926
518207.8743,6457263.273,450.829987
518207.8743,6456804.305,448.620209
518491.2142,6457263.273,447.019653
515357.8008,6446693.469,492.27533
515646.6943,6447156.938,483.03186
526708.0713,6450837.703,462.469971
526708.0713,6451296.672,467.014313
526424.731,6450837.703,471.667297
515932.3596,6463221.27,444.625305
516219.3315,6463683.66,456.14975
515932.6152,6463681.164,450.527466
514809.9604,6413210.429,511.399414
514788.6484,6413602.189,507.794373
514526.2515,6413210.329,503.665253
530674.8301,6441199.342,458.110596
530958.1699,6441658.313,459.292664
530674.8301,6441658.313,457.135284
523878.5703,6413214.837,511.788635
523874.6719,6412743.239,513.248779
524161.8667,6413214.696,501.101776
525003.9443,6470560.141,426.149384
525276.4575,6470984.035,433.17511
524993.1177,6470984.035,428.298157
532621.5762,6417673.433,492.916229
532905.1084,6417673.982,486.838654
532910.6299,6418150.858,480.239777
521041.2732,6454050.484,453.902924
520757.9332,6453591.516,471.28772
527841.4307,6460017.086,459.231049
527841.4307,6460476.059,461.171204
523307.9922,6421463.657,534.568359
523307.9922,6421004.688,548.401855
523591.332,6421463.657,535.970886
